salary,season_start,team,career_AST,career_FG%,career_FG3%,career_FT%,career_G,career_PER,career_PTS,career_WS,height,position,shoots,weight,draft_age
3510000,1994,Philadelphia 76ers,0.7,45.7,10.3,71.6,832,16.0,8.1,40.7,228.60000000000002,Center,Right,106.59412,21.0
4320000,1995,New Jersey Nets,0.7,45.7,10.3,71.6,832,16.0,8.1,40.7,228.60000000000002,Center,Right,106.59412,21.0
5130000,1996,New Jersey Nets,0.7,45.7,10.3,71.6,832,16.0,8.1,40.7,228.60000000000002,Center,Right,106.59412,21.0
5940000,1997,Dallas Mavericks,0.7,45.7,10.3,71.6,832,16.0,8.1,40.7,228.60000000000002,Center,Right,106.59412,21.0
6750000,1998,Dallas Mavericks,0.7,45.7,10.3,71.6,832,16.0,8.1,40.7,228.60000000000002,Center,Right,106.59412,21.0
7560000,1999,Dallas Mavericks,0.7,45.7,10.3,71.6,832,16.0,8.1,40.7,228.60000000000002,Center,Right,106.59412,21.0
8370000,2000,Dallas Mavericks,0.7,45.7,10.3,71.6,832,16.0,8.1,40.7,228.60000000000002,Center,Right,106.59412,21.0
4500000,2001,Dallas Mavericks,0.7,45.7,10.3,71.6,832,16.0,8.1,40.7,228.60000000000002,Center,Right,106.59412,21.0
4000000,2002,Dallas Mavericks,0.7,45.7,10.3,71.6,832,16.0,8.1,40.7,228.60000000000002,Center,Right,106.59412,21.0
3500000,2003,Dallas Mavericks,0.7,45.7,10.3,71.6,832,16.0,8.1,40.7,228.60000000000002,Center,Right,106.59412,21.0
4000000,2004,Dallas Mavericks,0.7,45.7,10.3,71.6,832,16.0,8.1,40.7,228.60000000000002,Center,Right,106.59412,21.0
4500000,2005,Dallas Mavericks,0.7,45.7,10.3,71.6,832,16.0,8.1,40.7,228.60000000000002,Center,Right,106.59412,21.0
4800000,2006,Dallas Mavericks,0.7,45.7,10.3,71.6,832,16.0,8.1,40.7,228.60000000000002,Center,Right,106.59412,21.0
1414920,2017,Utah Jazz,0.2,40.7,0.0,75.0,12,15.1,2.1,0.1,208.28,Center,Right,112.490816,19.0
150000,1988,Portland Trail Blazers,0.7,45.5,23.1,74.4,130,15.1,6.4,2.1,200.66,Small Forward,Right,83.91452,22.0
3375960,1999,Chicago Bulls,2.1,50.0,9.5,73.6,1058,20.5,15.9,109.6,203.2,Power Forward and Center,Right,124.7378,20.0
3629160,2000,Chicago Bulls,2.1,50.0,9.5,73.6,1058,20.5,15.9,109.6,203.2,Power Forward and Center,Right,124.7378,20.0
3882360,2001,Los Angeles Clippers,2.1,50.0,9.5,73.6,1058,20.5,15.9,109.6,203.2,Power Forward and Center,Right,124.7378,20.0
4895656,2002,Los Angeles Clippers,2.1,50.0,9.5,73.6,1058,20.5,15.9,109.6,203.2,Power Forward and Center,Right,124.7378,20.0
10960000,2003,Los Angeles Clippers,2.1,50.0,9.5,73.6,1058,20.5,15.9,109.6,203.2,Power Forward and Center,Right,124.7378,20.0
12056000,2004,Los Angeles Clippers,2.1,50.0,9.5,73.6,1058,20.5,15.9,109.6,203.2,Power Forward and Center,Right,124.7378,20.0
13152000,2005,Los Angeles Clippers,2.1,50.0,9.5,73.6,1058,20.5,15.9,109.6,203.2,Power Forward and Center,Right,124.7378,20.0
14248000,2006,Los Angeles Clippers,2.1,50.0,9.5,73.6,1058,20.5,15.9,109.6,203.2,Power Forward and Center,Right,124.7378,20.0
15344000,2007,Los Angeles Clippers,2.1,50.0,9.5,73.6,1058,20.5,15.9,109.6,203.2,Power Forward and Center,Right,124.7378,20.0
13757844,2008,Philadelphia 76ers,2.1,50.0,9.5,73.6,1058,20.5,15.9,109.6,203.2,Power Forward and Center,Right,124.7378,20.0
14858471,2009,Philadelphia 76ers,2.1,50.0,9.5,73.6,1058,20.5,15.9,109.6,203.2,Power Forward and Center,Right,124.7378,20.0
15959099,2010,Philadelphia 76ers,2.1,50.0,9.5,73.6,1058,20.5,15.9,109.6,203.2,Power Forward and Center,Right,124.7378,20.0
17059727,2011,Philadelphia 76ers,2.1,50.0,9.5,73.6,1058,20.5,15.9,109.6,203.2,Power Forward and Center,Right,124.7378,20.0
16059854,2012,Philadelphia 76ers,2.1,50.0,9.5,73.6,1058,20.5,15.9,109.6,203.2,Power Forward and Center,Right,124.7378,20.0
2100500,2012,Dallas Mavericks,2.1,50.0,9.5,73.6,1058,20.5,15.9,109.6,203.2,Power Forward and Center,Right,124.7378,20.0
4000000,2013,Atlanta Hawks,2.1,50.0,9.5,73.6,1058,20.5,15.9,109.6,203.2,Power Forward and Center,Right,124.7378,20.0
2000000,2014,Atlanta Hawks,2.1,50.0,9.5,73.6,1058,20.5,15.9,109.6,203.2,Power Forward and Center,Right,124.7378,20.0
890693,2015,Philadelphia 76ers,2.1,50.0,9.5,73.6,1058,20.5,15.9,109.6,203.2,Power Forward and Center,Right,124.7378,20.0
1000000,2016,Philadelphia 76ers,2.1,50.0,9.5,73.6,1058,20.5,15.9,109.6,203.2,Power Forward and Center,Right,124.7378,20.0
525000,1991,Cleveland Cavaliers,6.1,44.8,35.5,87.3,724,19.7,13.8,65.9,180.34,Point Guard,Right,81.64656,21.0
682000,1992,Cleveland Cavaliers,6.1,44.8,35.5,87.3,724,19.7,13.8,65.9,180.34,Point Guard,Right,81.64656,21.0
840000,1993,Cleveland Cavaliers,6.1,44.8,35.5,87.3,724,19.7,13.8,65.9,180.34,Point Guard,Right,81.64656,21.0
997000,1994,Cleveland Cavaliers,6.1,44.8,35.5,87.3,724,19.7,13.8,65.9,180.34,Point Guard,Right,81.64656,21.0
1155000,1995,Cleveland Cavaliers,6.1,44.8,35.5,87.3,724,19.7,13.8,65.9,180.34,Point Guard,Right,81.64656,21.0
1312000,1996,Cleveland Cavaliers,6.1,44.8,35.5,87.3,724,19.7,13.8,65.9,180.34,Point Guard,Right,81.64656,21.0
1469440,1997,Milwaukee Bucks,6.1,44.8,35.5,87.3,724,19.7,13.8,65.9,180.34,Point Guard,Right,81.64656,21.0
6300000,1998,Minnesota Timberwolves,6.1,44.8,35.5,87.3,724,19.7,13.8,65.9,180.34,Point Guard,Right,81.64656,21.0
7400000,1999,Minnesota Timberwolves,6.1,44.8,35.5,87.3,724,19.7,13.8,65.9,180.34,Point Guard,Right,81.64656,21.0
8330000,2000,Minnesota Timberwolves,6.1,44.8,35.5,87.3,724,19.7,13.8,65.9,180.34,Point Guard,Right,81.64656,21.0
9300000,2001,Minnesota Timberwolves,6.1,44.8,35.5,87.3,724,19.7,13.8,65.9,180.34,Point Guard,Right,81.64656,21.0
10175000,2002,Minnesota Timberwolves,6.1,44.8,35.5,87.3,724,19.7,13.8,65.9,180.34,Point Guard,Right,81.64656,21.0
11100000,2003,Atlanta Hawks,6.1,44.8,35.5,87.3,724,19.7,13.8,65.9,180.34,Point Guard,Right,81.64656,21.0
167000,1984,Milwaukee Bucks,0.9,46.7,0.0,62.8,681,13.2,6.8,20.9,220.98000000000002,Center,Right,104.32616,23.0
182000,1985,Milwaukee Bucks,0.9,46.7,0.0,62.8,681,13.2,6.8,20.9,220.98000000000002,Center,Right,104.32616,23.0
312500,1987,Milwaukee Bucks,0.9,46.7,0.0,62.8,681,13.2,6.8,20.9,220.98000000000002,Center,Right,104.32616,23.0
950000,1988,Milwaukee Bucks,0.9,46.7,0.0,62.8,681,13.2,6.8,20.9,220.98000000000002,Center,Right,104.32616,23.0
1150000,1990,Minnesota Timberwolves,0.9,46.7,0.0,62.8,681,13.2,6.8,20.9,220.98000000000002,Center,Right,104.32616,23.0
1250000,1991,Minnesota Timberwolves,0.9,46.7,0.0,62.8,681,13.2,6.8,20.9,220.98000000000002,Center,Right,104.32616,23.0
150000,1993,Sacramento Kings,0.9,46.7,0.0,62.8,681,13.2,6.8,20.9,220.98000000000002,Center,Right,104.32616,23.0
2535720,2007,Minnesota Timberwolves,1.5,42.5,28.4,71.3,814,11.8,8.7,22.5,205.74,Shooting Guard and Small Forward,Right,84.368112,21.0
2725920,2008,Minnesota Timberwolves,1.5,42.5,28.4,71.3,814,11.8,8.7,22.5,205.74,Shooting Guard and Small Forward,Right,84.368112,21.0
2916120,2009,Minnesota Timberwolves,1.5,42.5,28.4,71.3,814,11.8,8.7,22.5,205.74,Shooting Guard and Small Forward,Right,84.368112,21.0
3703472,2010,New York Knicks,1.5,42.5,28.4,71.3,814,11.8,8.7,22.5,205.74,Shooting Guard and Small Forward,Right,84.368112,21.0
3059000,2011,Denver Nuggets,1.5,42.5,28.4,71.3,814,11.8,8.7,22.5,205.74,Shooting Guard and Small Forward,Right,84.368112,21.0
3243000,2012,Denver Nuggets,1.5,42.5,28.4,71.3,814,11.8,8.7,22.5,205.74,Shooting Guard and Small Forward,Right,84.368112,21.0
4500000,2013,Minnesota Timberwolves,1.5,42.5,28.4,71.3,814,11.8,8.7,22.5,205.74,Shooting Guard and Small Forward,Right,84.368112,21.0
4702500,2014,Houston Rockets,1.5,42.5,28.4,71.3,814,11.8,8.7,22.5,205.74,Shooting Guard and Small Forward,Right,84.368112,21.0
8200000,2015,Houston Rockets,1.5,42.5,28.4,71.3,814,11.8,8.7,22.5,205.74,Shooting Guard and Small Forward,Right,84.368112,21.0
7600000,2016,Los Angeles Lakers,1.5,42.5,28.4,71.3,814,11.8,8.7,22.5,205.74,Shooting Guard and Small Forward,Right,84.368112,21.0
6879366,2017,Los Angeles Lakers,1.5,42.5,28.4,71.3,814,11.8,8.7,22.5,205.74,Shooting Guard and Small Forward,Right,84.368112,21.0
340829,2017,Oklahoma City Thunder,1.5,42.5,28.4,71.3,814,11.8,8.7,22.5,205.74,Shooting Guard and Small Forward,Right,84.368112,21.0
332817,2001,Indiana Pacers,1.0,37.2,25.0,39.3,54,7.0,1.6,0.0,193.04,Shooting Guard and Point Guard,Right,83.460928,21.0
512435,2002,Indiana Pacers,1.0,37.2,25.0,39.3,54,7.0,1.6,0.0,193.04,Shooting Guard and Point Guard,Right,83.460928,21.0
638679,2003,Indiana Pacers,1.0,37.2,25.0,39.3,54,7.0,1.6,0.0,193.04,Shooting Guard and Point Guard,Right,83.460928,21.0
720046,2004,New York Knicks,1.0,37.2,25.0,39.3,54,7.0,1.6,0.0,193.04,Shooting Guard and Point Guard,Right,83.460928,21.0
1595400,2006,Utah Jazz,1.6,49.0,25.4,67.5,502,14.4,7.8,30.4,200.66,Shooting Guard and Small Forward,Right,99.79024,21.0
1715040,2007,Utah Jazz,1.6,49.0,25.4,67.5,502,14.4,7.8,30.4,200.66,Shooting Guard and Small Forward,Right,99.79024,21.0
1834680,2008,Utah Jazz,1.6,49.0,25.4,67.5,502,14.4,7.8,30.4,200.66,Shooting Guard and Small Forward,Right,99.79024,21.0
2717161,2009,Memphis Grizzlies,1.6,49.0,25.4,67.5,502,14.4,7.8,30.4,200.66,Shooting Guard and Small Forward,Right,99.79024,21.0
4790000,2010,Chicago Bulls,1.6,49.0,25.4,67.5,502,14.4,7.8,30.4,200.66,Shooting Guard and Small Forward,Right,99.79024,21.0
4710000,2011,Chicago Bulls,1.6,49.0,25.4,67.5,502,14.4,7.8,30.4,200.66,Shooting Guard and Small Forward,Right,99.79024,21.0
1069509,2012,Oklahoma City Thunder,1.6,49.0,25.4,67.5,502,14.4,7.8,30.4,200.66,Shooting Guard and Small Forward,Right,99.79024,21.0
1186459,2013,Houston Rockets,1.6,49.0,25.4,67.5,502,14.4,7.8,30.4,200.66,Shooting Guard and Small Forward,Right,99.79024,21.0
240000,1987,San Antonio Spurs,1.9,51.9,32.4,74.0,731,14.2,10.0,29.8,205.74,Power Forward and Center and Small Forward,Right,108.86207999999999,22.0
725000,1988,San Antonio Spurs,1.9,51.9,32.4,74.0,731,14.2,10.0,29.8,205.74,Power Forward and Center and Small Forward,Right,108.86207999999999,22.0
905000,1990,Milwaukee Bucks,1.9,51.9,32.4,74.0,731,14.2,10.0,29.8,205.74,Power Forward and Center and Small Forward,Right,108.86207999999999,22.0
1055000,1991,Milwaukee Bucks,1.9,51.9,32.4,74.0,731,14.2,10.0,29.8,205.74,Power Forward and Center and Small Forward,Right,108.86207999999999,22.0
1800000,1992,Milwaukee Bucks,1.9,51.9,32.4,74.0,731,14.2,10.0,29.8,205.74,Power Forward and Center and Small Forward,Right,108.86207999999999,22.0
1850000,1993,Milwaukee Bucks,1.9,51.9,32.4,74.0,731,14.2,10.0,29.8,205.74,Power Forward and Center and Small Forward,Right,108.86207999999999,22.0
2233000,1994,Sacramento Kings,1.9,51.9,32.4,74.0,731,14.2,10.0,29.8,205.74,Power Forward and Center and Small Forward,Right,108.86207999999999,22.0
3250000,1995,Seattle SuperSonics,1.9,51.9,32.4,74.0,731,14.2,10.0,29.8,205.74,Power Forward and Center and Small Forward,Right,108.86207999999999,22.0
1500000,1996,Boston Celtics,1.9,51.9,32.4,74.0,731,14.2,10.0,29.8,205.74,Power Forward and Center and Small Forward,Right,108.86207999999999,22.0
350000,1984,Los Angeles Clippers,2.4,47.5,24.4,84.6,849,15.6,13.6,45.0,195.57999999999998,Shooting Guard and Small Forward,Right,95.25431999999999,22.0
350000,1985,Los Angeles Clippers,2.4,47.5,24.4,84.6,849,15.6,13.6,45.0,195.57999999999998,Shooting Guard and Small Forward,Right,95.25431999999999,22.0
457588,2009,Sacramento Kings,0.3,48.8,0.0,61.8,150,10.3,2.1,3.7,200.66,Center and Power Forward,Right,115.66596,22.0
1000000,2010,Milwaukee Bucks,0.3,48.8,0.0,61.8,150,10.3,2.1,3.7,200.66,Center and Power Forward,Right,115.66596,22.0
1000000,2011,Milwaukee Bucks,0.3,48.8,0.0,61.8,150,10.3,2.1,3.7,200.66,Center and Power Forward,Right,115.66596,22.0
1000000,2012,Houston Rockets,0.3,48.8,0.0,61.8,150,10.3,2.1,3.7,200.66,Center and Power Forward,Right,115.66596,22.0
925000,2016,Milwaukee Bucks,3.6,48.4,40.8,89.5,187,15.7,12.8,13.4,195.57999999999998,Shooting Guard and Point Guard,Right,103.872568,24.0
1312611,2017,Milwaukee Bucks,3.6,48.4,40.8,89.5,187,15.7,12.8,13.4,195.57999999999998,Shooting Guard and Point Guard,Right,103.872568,24.0
972720,2007,Houston Rockets,3.0,41.3,37.0,83.7,645,13.3,9.7,19.2,182.88,Point Guard,Right,73.028312,22.0
1045560,2008,Houston Rockets,3.0,41.3,37.0,83.7,645,13.3,9.7,19.2,182.88,Point Guard,Right,73.028312,22.0
1118520,2009,Houston Rockets,3.0,41.3,37.0,83.7,645,13.3,9.7,19.2,182.88,Point Guard,Right,73.028312,22.0
2016692,2010,Phoenix Suns,3.0,41.3,37.0,83.7,645,13.3,9.7,19.2,182.88,Point Guard,Right,73.028312,22.0
3250000,2012,Sacramento Kings,3.0,41.3,37.0,83.7,645,13.3,9.7,19.2,182.88,Point Guard,Right,73.028312,22.0
3396250,2013,Sacramento Kings,3.0,41.3,37.0,83.7,645,13.3,9.7,19.2,182.88,Point Guard,Right,73.028312,22.0
1027424,2013,Houston Rockets,3.0,41.3,37.0,83.7,645,13.3,9.7,19.2,182.88,Point Guard,Right,73.028312,22.0
1145685,2014,Chicago Bulls,3.0,41.3,37.0,83.7,645,13.3,9.7,19.2,182.88,Point Guard,Right,73.028312,22.0
2000000,2015,Chicago Bulls,3.0,41.3,37.0,83.7,645,13.3,9.7,19.2,182.88,Point Guard,Right,73.028312,22.0
2700000,2016,Indiana Pacers,3.0,41.3,37.0,83.7,645,13.3,9.7,19.2,182.88,Point Guard,Right,73.028312,22.0
1471382,2017,Minnesota Timberwolves,3.0,41.3,37.0,83.7,645,13.3,9.7,19.2,182.88,Point Guard,Right,73.028312,22.0
815615,2017,Memphis Grizzlies,1.5,43.5,35.9,74.5,100,9.6,10.3,1.2,198.12,Small Forward,Right,99.79024,21.0
625000,1991,Denver Nuggets,0.4,40.1,20.0,85.9,126,8.3,3.3,-0.1,198.12,Small Forward,Right,90.7184,22.0
800000,1992,Denver Nuggets,0.4,40.1,20.0,85.9,126,8.3,3.3,-0.1,198.12,Small Forward,Right,90.7184,22.0
975000,1993,Denver Nuggets,0.4,40.1,20.0,85.9,126,8.3,3.3,-0.1,198.12,Small Forward,Right,90.7184,22.0
600000,1994,Denver Nuggets,0.4,40.1,20.0,85.9,126,8.3,3.3,-0.1,198.12,Small Forward,Right,90.7184,22.0
1110120,2011,New Jersey Nets,1.4,44.7,34.5,75.1,200,13.9,8.0,3.3,195.57999999999998,Shooting Guard,Right,90.7184,22.0
1193280,2012,Brooklyn Nets,1.4,44.7,34.5,75.1,200,13.9,8.0,3.3,195.57999999999998,Shooting Guard,Right,90.7184,22.0
1210080,2013,Boston Celtics,1.4,44.7,34.5,75.1,200,13.9,8.0,3.3,195.57999999999998,Shooting Guard,Right,90.7184,22.0
332477,2017,Memphis Grizzlies,1.4,44.7,34.5,75.1,200,13.9,8.0,3.3,195.57999999999998,Shooting Guard,Right,90.7184,22.0
75000,1987,Denver Nuggets,2.6,48.6,15.2,71.4,319,15.2,12.8,16.5,200.66,Small Forward,Right,99.79024,22.0
630000,1990,Cleveland Cavaliers,0.8,49.1,22.7,69.9,694,11.6,5.9,19.0,200.66,Power Forward and Small Forward,Right,97.068688,21.0
640000,1991,Cleveland Cavaliers,0.8,49.1,22.7,69.9,694,11.6,5.9,19.0,200.66,Power Forward and Small Forward,Right,97.068688,21.0
140000,1992,New Jersey Nets,0.8,49.1,22.7,69.9,694,11.6,5.9,19.0,200.66,Power Forward and Small Forward,Right,97.068688,21.0
425000,1995,Houston Rockets,0.8,49.1,22.7,69.9,694,11.6,5.9,19.0,200.66,Power Forward and Small Forward,Right,97.068688,21.0
500000,1996,Milwaukee Bucks,0.8,49.1,22.7,69.9,694,11.6,5.9,19.0,200.66,Power Forward and Small Forward,Right,97.068688,21.0
272250,1997,Atlanta Hawks,0.8,49.1,22.7,69.9,694,11.6,5.9,19.0,200.66,Power Forward and Small Forward,Right,97.068688,21.0
850000,1998,Charlotte Hornets,0.8,49.1,22.7,69.9,694,11.6,5.9,19.0,200.66,Power Forward and Small Forward,Right,97.068688,21.0
510000,1999,Charlotte Hornets,0.8,49.1,22.7,69.9,694,11.6,5.9,19.0,200.66,Power Forward and Small Forward,Right,97.068688,21.0
332817,2001,Philadelphia 76ers,0.5,33.6,28.6,66.7,39,3.9,2.8,-0.7,205.74,Power Forward and Small Forward,Right,90.7184,22.0
202508,2003,New Jersey Nets,0.5,33.6,28.6,66.7,39,3.9,2.8,-0.7,205.74,Power Forward and Small Forward,Right,90.7184,22.0
547000,1990,Boston Celtics,3.7,43.6,35.7,82.5,608,14.6,11.1,33.4,185.42,Point Guard and Shooting Guard,Right,72.57472,22.0
705000,1991,Boston Celtics,3.7,43.6,35.7,82.5,608,14.6,11.1,33.4,185.42,Point Guard and Shooting Guard,Right,72.57472,22.0
865000,1992,Boston Celtics,3.7,43.6,35.7,82.5,608,14.6,11.1,33.4,185.42,Point Guard and Shooting Guard,Right,72.57472,22.0
1025000,1993,Boston Celtics,3.7,43.6,35.7,82.5,608,14.6,11.1,33.4,185.42,Point Guard and Shooting Guard,Right,72.57472,22.0
2500000,1994,Boston Celtics,3.7,43.6,35.7,82.5,608,14.6,11.1,33.4,185.42,Point Guard and Shooting Guard,Right,72.57472,22.0
3000000,1995,Boston Celtics,3.7,43.6,35.7,82.5,608,14.6,11.1,33.4,185.42,Point Guard and Shooting Guard,Right,72.57472,22.0
3250000,1996,Boston Celtics,3.7,43.6,35.7,82.5,608,14.6,11.1,33.4,185.42,Point Guard and Shooting Guard,Right,72.57472,22.0
3500000,1997,Boston Celtics,3.7,43.6,35.7,82.5,608,14.6,11.1,33.4,185.42,Point Guard and Shooting Guard,Right,72.57472,22.0
3750000,1998,Toronto Raptors,3.7,43.6,35.7,82.5,608,14.6,11.1,33.4,185.42,Point Guard and Shooting Guard,Right,72.57472,22.0
4000000,1999,Toronto Raptors,3.7,43.6,35.7,82.5,608,14.6,11.1,33.4,185.42,Point Guard and Shooting Guard,Right,72.57472,22.0
1000000,2000,Orlando Magic,3.7,43.6,35.7,82.5,608,14.6,11.1,33.4,185.42,Point Guard and Shooting Guard,Right,72.57472,22.0
412718,2006,Utah Jazz,1.8,34.0,25.0,64.3,68,7.9,2.1,0.1,182.88,Point Guard,Right,83.91452,22.0
184157,2008,Washington Wizards,1.8,34.0,25.0,64.3,68,7.9,2.1,0.1,182.88,Point Guard,Right,83.91452,22.0
54410,2008,Phoenix Suns,1.8,34.0,25.0,64.3,68,7.9,2.1,0.1,182.88,Point Guard,Right,83.91452,22.0
457588,2009,Charlotte Bobcats,0.7,51.5,31.7,63.7,171,13.8,5.2,4.5,200.66,Small Forward,Left,102.0582,22.0
762195,2010,Charlotte Bobcats,0.7,51.5,31.7,63.7,171,13.8,5.2,4.5,200.66,Small Forward,Left,102.0582,22.0
854389,2011,Charlotte Bobcats,0.7,51.5,31.7,63.7,171,13.8,5.2,4.5,200.66,Small Forward,Left,102.0582,22.0
4743000,2016,Boston Celtics,1.3,46.2,36.5,65.8,222,12.8,11.2,9.0,200.66,Small Forward and Shooting Guard,Right,99.79024,20.0
4956480,2017,Boston Celtics,1.3,46.2,36.5,65.8,222,12.8,11.2,9.0,200.66,Small Forward and Shooting Guard,Right,99.79024,20.0
1528440,2001,Boston Celtics,0.7,40.5,27.4,64.0,143,11.0,3.6,3.0,200.66,Small Forward,Right,100.697424,20.0
1643040,2002,Boston Celtics,0.7,40.5,27.4,64.0,143,11.0,3.6,3.0,200.66,Small Forward,Right,100.697424,20.0
1757640,2003,Cleveland Cavaliers,0.7,40.5,27.4,64.0,143,11.0,3.6,3.0,200.66,Small Forward,Right,100.697424,20.0
2332388,2004,Philadelphia 76ers,0.7,40.5,27.4,64.0,143,11.0,3.6,3.0,200.66,Small Forward,Right,100.697424,20.0
220000,1996,Portland Trail Blazers,0.9,38.1,33.3,71.4,27,10.5,3.4,0.3,190.5,Point Guard and Shooting Guard,Right,83.91452,22.0
500000,1997,Vancouver Grizzlies,0.9,38.1,33.3,71.4,27,10.5,3.4,0.3,190.5,Point Guard and Shooting Guard,Right,83.91452,22.0
500000,1998,Vancouver Grizzlies,0.9,38.1,33.3,71.4,27,10.5,3.4,0.3,190.5,Point Guard and Shooting Guard,Right,83.91452,22.0
43294,1999,Detroit Pistons,0.9,38.1,33.3,71.4,27,10.5,3.4,0.3,190.5,Point Guard and Shooting Guard,Right,83.91452,22.0
220000,1987,Chicago Bulls,0.7,45.5,12.5,69.0,626,9.7,5.0,15.9,205.74,Center,Right,116.573144,22.0
275000,1988,Utah Jazz,0.7,45.5,12.5,69.0,626,9.7,5.0,15.9,205.74,Center,Right,116.573144,22.0
650000,1990,Utah Jazz,0.7,45.5,12.5,69.0,626,9.7,5.0,15.9,205.74,Center,Right,116.573144,22.0
1175000,1991,Utah Jazz,0.7,45.5,12.5,69.0,626,9.7,5.0,15.9,205.74,Center,Right,116.573144,22.0
1275000,1992,Utah Jazz,0.7,45.5,12.5,69.0,626,9.7,5.0,15.9,205.74,Center,Right,116.573144,22.0
1375000,1993,Minnesota Timberwolves,0.7,45.5,12.5,69.0,626,9.7,5.0,15.9,205.74,Center,Right,116.573144,22.0
1475000,1994,Minnesota Timberwolves,0.7,45.5,12.5,69.0,626,9.7,5.0,15.9,205.74,Center,Right,116.573144,22.0
25000,1999,Phoenix Suns,0.7,45.5,12.5,69.0,626,9.7,5.0,15.9,205.74,Center,Right,116.573144,22.0
600000,1993,New Jersey Nets,1.5,46.0,13.6,79.4,1089,14.1,9.1,89.8,210.82,Center and Power Forward,Right,102.0582,23.0
780000,1994,New Jersey Nets,1.5,46.0,13.6,79.4,1089,14.1,9.1,89.8,210.82,Center and Power Forward,Right,102.0582,23.0
960000,1995,New Jersey Nets,1.5,46.0,13.6,79.4,1089,14.1,9.1,89.8,210.82,Center and Power Forward,Right,102.0582,23.0
2000000,1996,Miami Heat,1.5,46.0,13.6,79.4,1089,14.1,9.1,89.8,210.82,Center and Power Forward,Right,102.0582,23.0
3844800,1997,Miami Heat,1.5,46.0,13.6,79.4,1089,14.1,9.1,89.8,210.82,Center and Power Forward,Right,102.0582,23.0
4480000,1998,Miami Heat,1.5,46.0,13.6,79.4,1089,14.1,9.1,89.8,210.82,Center and Power Forward,Right,102.0582,23.0
5124800,1999,Miami Heat,1.5,46.0,13.6,79.4,1089,14.1,9.1,89.8,210.82,Center and Power Forward,Right,102.0582,23.0
5740000,2000,Charlotte Hornets,1.5,46.0,13.6,79.4,1089,14.1,9.1,89.8,210.82,Center and Power Forward,Right,102.0582,23.0
6404800,2001,Charlotte Hornets,1.5,46.0,13.6,79.4,1089,14.1,9.1,89.8,210.82,Center and Power Forward,Right,102.0582,23.0
7044800,2002,New Orleans Hornets,1.5,46.0,13.6,79.4,1089,14.1,9.1,89.8,210.82,Center and Power Forward,Right,102.0582,23.0
8000000,2003,New Orleans Hornets,1.5,46.0,13.6,79.4,1089,14.1,9.1,89.8,210.82,Center and Power Forward,Right,102.0582,23.0
8000000,2004,New Orleans Hornets,1.5,46.0,13.6,79.4,1089,14.1,9.1,89.8,210.82,Center and Power Forward,Right,102.0582,23.0
8000000,2005,New Orleans/Oklahoma City Hornets,1.5,46.0,13.6,79.4,1089,14.1,9.1,89.8,210.82,Center and Power Forward,Right,102.0582,23.0
8560000,2006,Chicago Bulls,1.5,46.0,13.6,79.4,1089,14.1,9.1,89.8,210.82,Center and Power Forward,Right,102.0582,23.0
210000,1991,Sacramento Kings,2.2,41.7,20.0,69.1,655,10.3,4.8,11.0,187.96,Point Guard,Right,86.18248,23.0
250000,1992,Sacramento Kings,2.2,41.7,20.0,69.1,655,10.3,4.8,11.0,187.96,Point Guard,Right,86.18248,23.0
597000,1993,Sacramento Kings,2.2,41.7,20.0,69.1,655,10.3,4.8,11.0,187.96,Point Guard,Right,86.18248,23.0
700000,1994,Sacramento Kings,2.2,41.7,20.0,69.1,655,10.3,4.8,11.0,187.96,Point Guard,Right,86.18248,23.0
900000,1995,Chicago Bulls,2.2,41.7,20.0,69.1,655,10.3,4.8,11.0,187.96,Point Guard,Right,86.18248,23.0
1300000,1996,Chicago Bulls,2.2,41.7,20.0,69.1,655,10.3,4.8,11.0,187.96,Point Guard,Right,86.18248,23.0
1260000,1997,Chicago Bulls,2.2,41.7,20.0,69.1,655,10.3,4.8,11.0,187.96,Point Guard,Right,86.18248,23.0
1320000,1998,Chicago Bulls,2.2,41.7,20.0,69.1,655,10.3,4.8,11.0,187.96,Point Guard,Right,86.18248,23.0
1200000,1999,Chicago Bulls,2.2,41.7,20.0,69.1,655,10.3,4.8,11.0,187.96,Point Guard,Right,86.18248,23.0
2250000,2000,Boston Celtics,2.2,41.7,20.0,69.1,655,10.3,4.8,11.0,187.96,Point Guard,Right,86.18248,23.0
2475000,2001,Boston Celtics,2.2,41.7,20.0,69.1,655,10.3,4.8,11.0,187.96,Point Guard,Right,86.18248,23.0
2700000,2002,Phoenix Suns,2.2,41.7,20.0,69.1,655,10.3,4.8,11.0,187.96,Point Guard,Right,86.18248,23.0
160000,1984,Atlanta Hawks,0.4,46.4,0.0,66.7,340,9.8,4.4,4.7,208.28,Center,Right,97.52228,22.0
971280,2006,Cleveland Cavaliers,1.1,42.0,33.2,80.7,408,12.4,7.6,9.2,193.04,Shooting Guard,Right,92.98636,21.0
1044120,2007,Chicago Bulls,1.1,42.0,33.2,80.7,408,12.4,7.6,9.2,193.04,Shooting Guard,Right,92.98636,21.0
